customerid,loannumber,loanamount,totaldue,termdays,bank_account_type,bank_name_clients,employment_status_clients,last_loan_amount,avg_amount,std_amount,avg_total_due,avg_term_days,std_term_days,avg_approval_time,avg_payout_time,prct_duedate_default,loan_growth_trend,max_repay_delay,avg_loan_gap,referred,age,state,acct_age_years,time_btwn_last_loan,default,credit_score,debt_to_loan_ratio,const_default,unusual_large
8a858ff9580b88120158160820c9217b,6,20000,24500,30,Other,GT Bank,Self-Employed,20000,12000,4000,15300,30,0,0,27.8,0.2,2000,3,32.5,0,44,Oyo,8,0,1,3.35072144,1.225,0,0
8a858fff5a36fe68015a3b8dcb8a3843,7,30000,34500,30,Savings,GT Bank,Unknown,20000,13333.33,4714.05,16075,22.5,7.5,0,19.33333333,0,2285.7143,0,8,0,36,Lagos,8,0,0,3.356203348,1.15,0,1
8a858e255b910db1015ba0f65f8e3b69,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,58,1,0,29,0,0,40,Unknown,8,8,1,0.140667827,1.3,1,0
8a858e6d5b252065015b29d353784928,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,24,0,0,0,2,0,38,Oyo,8,0,1,4.06212829,1.3,0,0
8a858e9d5bfd7037015c02983b964527,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,22,0,0,0,1,0,40,Unknown,8,1,1,3.396541916,1.3,0,0
8a858f005b396e23015b3995995732bc,6,20000,24500,30,Unknown,Unknown,Unknown,20000,14000,4898.98,17000,24,7.35,0,20.2,0,3000,0,1.75,0,40,Unknown,8,1,1,3.396541916,1.225,0,0
8a858f335c8d9723015c8da0ed2b04bf,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,17,0.5,0,5,0,0,39,Kwara,8,0,1,2.499956903,1.3,1,0
8a858f665c45930d015c509928b92f50,2,10000,13000,30,Savings,Diamond Bank,Unknown,10000,10000,0,13000,30,0,0,43,1,0,12,0,0,33,Osun,8,0,1,0.169715044,1.3,1,0
8a858fde5800dc86015801acc2c759e1,6,30000,39000,60,Other,First Bank,Permanent,20000,16000,4898.98,19760,30,0,0,22.8,0,3000,0,37.5,0,33,Lagos,8,1,1,4.01170508,1.3,0,0
8a85882653e2eb990153e6349161513e,7,30000,39000,60,Other,FCMB,Permanent,40000,23333.33,11055.42,28500,45,15,0,42,0.166666667,6285.7143,10,35.2,0,44,Lagos,9,25,0,4.235463463,1.3,0,0
8a8588dc536a14130153790b5b5d7cda,4,10000,13000,30,Savings,GT Bank,Self-Employed,10000,10000,0,12500,25,7.07,0,75.66666667,1,0,104,116.5,0,43,Lagos,9,31,0,0.965694978,1.3,1,0
8a8588f754a058cb0154ba36ffee5c96,13,30000,34500,30,Savings,Access Bank,Self-Employed,20000,14166.67,4930.07,15952.08,16.25,4.15,0,21.33333333,0.416666667,1083.9161,22,12.9091,0,41,Oyo,9,0,1,3.226249375,1.15,1,1
8a85895054be35160154c36a6ba03ea0,3,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,13.5,0,0,0,4,0,40,Unknown,8,1,0,3.396541916,1.15,0,0
8a85897353d85af80153d8a56c3401b8,13,40000,44000,30,Other,GT Bank,Permanent,40000,23250,11158.89,26245.83,22.5,7.5,0,20.91666667,0.083333333,3094.4056,2,18.7273,0,40,Oyo,9,0,0,4.499172542,1.1,0,0
8a858e0156b782a10156c206b49d04ed,8,20000,24500,30,Other,GT Bank,Permanent,30000,19285.71,7759.13,23196.43,32.14285714,12.49,0,24.71428571,0.142857143,3750,8,12.3333,0,50,Lagos,9,63,0,4.381167454,1.225,0,0
8a858e045cd5b1d6015ce47a16742d68,2,10000,13000,30,Savings,First Bank,Unknown,10000,10000,0,11500,15,0,0,14,0,0,0,0,0,38,Lagos,8,12,0,3.376372632,1.3,0,0
8a858e105bd92644015bdd2f7a981936,3,20000,24500,30,Savings,GT Bank,Permanent,10000,10000,0,12750,30,0,0,22.5,0,0,0,12,1,46,Ogun,8,1,0,4.142805427,1.225,0,0
8a858e1d5cd58f9e015cd5be41721a4e,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,11,0,0,0,0,1,49,Ogun,8,0,0,4.173059353,1.3,0,0
8a858e225a28c713015a31751aaf3f4b,9,30000,34500,30,Savings,Heritage Bank,Unknown,30000,18750,7806.25,21150,18.75,6.5,0,17.875,0.125,3214.2857,1,0.2857,0,38,Oyo,8,0,0,2.984773914,1.15,0,0
8a858e2c5b80de3f015b80e8045204ef,2,10000,11500,15,Savings,Stanbic IBTC,Permanent,10000,10000,0,11500,15,0,0,14,0,0,0,0,1,43,Lagos,8,80,0,4.112551501,1.15,0,0
8a858e3654e2a82401550b034d7f3d53,7,20000,24500,30,Other,First Bank,Permanent,20000,11666.67,3726.78,14666.67,27.5,5.59,0,25.66666667,0,1428.5714,0,46.8,0,49,Lagos,9,3,0,4.858815011,1.225,0,0
8a858e445cd56553015ce8f61189079c,2,10000,13000,30,Savings,FCMB,Permanent,10000,10000,0,13000,30,0,0,28,0,0,0,0,0,46,Lagos,8,4,0,4.142805427,1.3,0,0
8a858e585693982b01569ad52d7b1498,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,12,0,0,0,0,0,40,Unknown,8,1,1,3.396541916,1.15,0,0
8a858e5c56f98bad0156ff01cbd504af,6,10000,13000,30,Other,First Bank,Self-Employed,10000,14000,4898.98,17320,30,0,0,42.6,0.6,1000,27,16,0,48,Cross River,8,44,1,2.016031995,1.3,1,0
8a858e6c5c88d145015c8fa5e8122270,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,30,0,0,0,0,1,40,Unknown,8,4,0,3.396541916,1.3,0,0
8a858e705b3a03c7015b3ccbeba01c10,4,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,12500,25,7.07,0,23.66666667,0.333333333,0,2,8.5,0,40,Abia,8,9,0,3.041941768,1.15,0,0
8a858e785c8d9167015ca05320ba6830,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,8,0,0,0,0,0,40,Unknown,8,19,0,3.396541916,1.3,0,0
8a858e8a575612610157713f256e1d4b,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,12250,22.5,7.5,0,22,0,0,0,1,0,36,Lagos,8,0,0,4.041959006,1.3,0,0
8a858e905bf2fa58015bf6eb9f1e77cf,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,12250,22.5,7.5,0,20.5,0,0,0,0,0,50,Edo,8,1,0,4.183143995,1.3,0,0
8a858e9b560bbd63015611d6c90f0f5f,8,10000,13000,30,Unknown,Unknown,Unknown,10000,12857.14,4517.54,16185.71,30,0,0,35,0.428571429,-357.1429,34,11.8333,0,40,Unknown,9,6,0,2.560489382,1.3,1,0
8a858ea35d2d2f62015d303436a80590,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,15,0,0,0,0,0,40,Unknown,8,0,0,3.396541916,1.3,0,0
8a858eab5cf9c4c8015d0008356e462f,2,10000,13000,30,Savings,GT Bank,Unknown,10000,10000,0,13000,30,0,0,25,0,0,0,0,1,34,Lagos,8,3,0,3.336034064,1.3,0,0
8a858eb45876dcc501587dae11f2283e,7,10000,13000,30,Savings,Access Bank,Permanent,20000,16666.67,4714.05,20058.33,27.5,5.59,0,26,0.5,2285.7143,7,17.4,0,36,Rivers,8,6,1,2.457980658,1.3,1,0
8a858eba5b681df4015b78ca2565324c,2,10000,11500,15,Savings,UBA,Permanent,10000,10000,0,13000,30,0,0,21,0,0,0,0,0,41,Kwara,8,28,0,4.092382217,1.15,0,0
8a858ec55b441639015b472039ea4a22,4,20000,24500,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,27.33333333,0,0,0,2.5,0,39,Lagos,8,0,0,4.072212932,1.225,0,0
8a858ed35cd57328015cd579d99904b0,2,10000,13000,30,Savings,Access Bank,Permanent,10000,10000,0,13000,30,0,0,13,0,0,0,0,0,41,Lagos,8,1,0,4.092382217,1.3,0,0
8a858edc554f009d01554ff6eb224b42,13,40000,44000,30,Savings,First Bank,Self-Employed,40000,28333.33,10671.87,32591.67,30,0,0,30.08333333,0,2937.0629,0,1.2727,0,42,Ogun,9,0,0,4.651071385,1.1,0,0
8a858ee25ca1a0f9015ca1a5d5d50289,2,10000,13000,30,Other,First Bank,Permanent,10000,10000,0,13000,30,0,0,26,0,0,0,0,0,44,Lagos,8,0,0,4.122636143,1.3,0,0
8a858ee755a0c84a0155b50a08352311,10,20000,23000,30,Other,GT Bank,Permanent,30000,17777.78,6285.39,21455.56,31.66666667,11.06,0,31.55555556,0.555555556,2166.6667,8,1.75,0,47,Federal Capital Territory,8,0,0,2.391611646,1.15,1,0
8a858ef25c8393f8015c87a580106a78,3,10000,13000,30,Savings,Diamond Bank,Unknown,10000,10000,0,13000,30,0,0,22.5,0.5,0,4,0,0,34,Lagos,8,0,1,1.769639194,1.3,1,0
8a858efa5c646292015c72dba8c02e37,2,10000,13000,30,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,13,0,0,0,0,0,44,Oyo,8,2,0,4.122636143,1.3,0,0
8a858f0456511c9401565c13d32936fb,13,40000,44000,30,Unknown,Unknown,Unknown,40000,25833.33,11149.24,29512.5,27.5,11.99,0,27.25,0.166666667,3111.8881,1,0.6364,0,40,Unknown,9,0,0,3.562119671,1.1,0,0
8a858f1c5ca1e2f9015ca231612f359e,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,12250,30,0,0,19,0,0,0,5,0,40,Unknown,8,0,1,3.396541916,1.3,0,0
8a858f255cb1710a015cc086cdf573fc,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,12,0,0,0,0,0,40,Unknown,8,0,0,3.396541916,1.3,0,0
8a858f305cb1ec4e015cb5127be3452a,2,10000,13000,30,Savings,Diamond Bank,Permanent,10000,10000,0,13000,30,0,0,25,0,0,0,0,0,32,Lagos,8,0,0,4.001620438,1.3,0,0
8a858f335c8d9723015c9cef3ef85af2,2,10000,13000,30,Savings,FCMB,Permanent,10000,10000,0,13000,30,0,0,21,0,0,0,0,0,38,Lagos,8,6,1,4.06212829,1.3,0,0
8a858f3e5885ffa30158928cad6501c6,10,20000,24500,30,Savings,UBA,Permanent,20000,11111.11,3142.7,13611.11,23.33333333,7.45,0,23.22222222,0.333333333,666.6667,10,1,0,37,Lagos,8,1,0,2.964798566,1.225,0,0
8a858f475c7ea023015c7ed381550c5c,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,11,0,0,0,0,0,40,Unknown,8,5,0,3.396541916,1.15,0,0
8a858f585a6bfa1d015a6f8b2d582fb9,6,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,12100,21,7.35,0,24.8,0.6,0,14,3.75,0,37,Federal Capital Territory,8,3,1,2.118447138,1.3,1,0
8a858f5d5963fbb701597473936c208a,6,20000,24500,30,Savings,GT Bank,Permanent,20000,14000,4898.98,17600,30,0,0,28,0,3000,0,1.25,0,40,Ondo,8,0,0,4.082297575,1.225,0,0
8a858f6459b6456d0159b69978f22bed,2,10000,13000,30,Savings,EcoBank,Permanent,10000,10000,0,11500,15,0,0,26,1,0,12,0,0,35,Federal Capital Territory,8,143,0,0.875639987,1.3,1,0
8a858f725b49c0c0015b4efd41913c0f,4,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,12500,25,7.07,0,28.66666667,0.333333333,0,14,11.5,0,40,Unknown,8,0,1,2.285852195,1.3,0,0
8a858f7958b0a4a80158b261fd354f17,7,10000,11500,30,Savings,GT Bank,Unknown,10000,10000,0,12733.33,30,0,0,25.83333333,0,0,0,12.6,0,37,Lagos,8,15,0,3.36628799,1.15,0,0
8a858f7e564ad33801565a5614763e6a,11,50000,52500,30,Unknown,Unknown,Unknown,40000,27000,10049.88,30840,30,0,0,28.5,0.2,3212.1212,2,0.6667,0,40,Unknown,8,1,1,2.767639504,1.05,0,0
8a858f8f5bfd3cfa015c0b4d7b61102c,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,12250,22.5,7.5,0,28.5,0.5,0,11,2,0,40,Unknown,8,0,0,1.78911893,1.3,1,0
8a858f965c6950da015c69c571b93c16,2,10000,11500,15,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,38,1,0,8,0,0,47,Oyo,8,8,0,1.020100329,1.15,1,0
8a858f98560bbe110156170e27073502,7,30000,34500,30,Other,Access Bank,Permanent,20000,15000,5000,18300,27.5,5.59,0,19.5,0,2571.4286,0,6,0,39,Lagos,8,0,0,4.072212932,1.15,0,0
8a858f9f5bd99987015be27c21221292,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,13,0,0,0,0,0,40,Unknown,8,0,0,3.396541916,1.3,0,0
8a858fa15b3443a1015b3460fbef252e,3,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,12250,22.5,7.5,0,17.5,0,0,0,29,0,40,Lagos,8,43,0,4.082297575,1.15,0,0
8a858fa5552add5d01554935cd6633ac,9,30000,34500,30,Other,First Bank,Permanent,30000,20625,8076.78,23898.44,26.25,14.52,0,25,0.25,3392.8571,6,28.5714,0,36,Lagos,9,3,0,3.921072592,1.15,0,0
8a858fad5ccb633e015ccbe337372ab3,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,15,0,0,0,0,1,40,Unknown,8,7,0,3.396541916,1.3,0,0
8a858fb15d41fc6b015d420039ec015f,2,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,5,0,0,0,0,0,39,Lagos,8,4,0,4.072212932,1.15,0,0
8a858fbd59acee6a0159adcc397f059a,7,40000,44000,30,Unknown,Unknown,Unknown,30000,20000,8164.97,23333.33,27.5,16.01,0,23,0,4571.4286,0,8.2,0,40,Unknown,8,2,0,3.396541916,1.1,0,0
8a858fcd56b9f22c0156c5b280650d11,12,30000,33000,30,Unknown,Unknown,Unknown,30000,23636.36,7713.89,27354.55,30,0,0,27.72727273,0,2181.8182,0,2,0,40,Unknown,9,0,0,4.082297575,1.1,0,0
8a858fd3552c756201553f187a62138c,11,40000,48000,60,Other,GT Bank,Permanent,30000,23000,7810.25,28570,43.5,17.04,0,28.2,0.3,2484.8485,12,12.7778,0,44,Lagos,9,1,1,3.812287748,1.2,0,0
8a858fd858d5076d0158d6ee63002351,2,10000,11500,15,Savings,GT Bank,Student,10000,10000,0,13000,30,0,0,48,1,0,18,0,0,30,Benue,8,146,1,0.378596425,1.15,1,0
8a858fe25b8c4e5c015b8f61faf34239,4,20000,24500,30,Savings,First Bank,Permanent,15000,11666.67,2357.02,13791.67,20,7.07,0,19,0,2500,0,2,1,39,Ekiti,8,0,0,4.072212932,1.225,0,0
8a858fe758dc437a0158eb12515362d4,5,20000,24500,30,Savings,GT Bank,Unknown,20000,12500,4330.13,15875,30,0,0,24.25,0,3000,0,11,0,39,Oyo,8,0,0,3.386457274,1.225,0,0
8a858fec5b5c994b015b5cba37c61d51,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,12250,22.5,7.5,0,25,0.5,0,18,22,0,40,Unknown,8,31,0,1.748090813,1.3,1,0
8a858ff455a09f5a0155ba378c9b10bc,7,30000,34500,30,Other,GT Bank,Permanent,30000,20000,8164.97,24366.67,35,11.18,0,33.66666667,0.166666667,4571.4286,1,1.8,0,51,Federal Capital Territory,9,172,0,4.358806392,1.15,0,0
8a858899538ddb8e0153a2b555421fc5,14,30000,33000,30,Savings,Zenith Bank,Permanent,35000,21615.38,10141.6,25909.62,38.07692308,15.13,0,30.38461538,0.076923077,2604.3956,2,6,0,38,Lagos,9,0,1,4.498784671,1.1,0,0
8a858e1d5cd58f9e015ceda385bb359d,2,10000,11500,15,Savings,GT Bank,Unknown,10000,10000,0,11500,15,0,0,26,1,0,7,0,0,40,Osun,8,0,1,0.269613336,1.15,1,0
8a858e5c5c361f7d015c398156ef666a,2,10000,13000,30,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,31,1,0,2,0,0,60,Niger,8,30,1,1.186367633,1.3,1,0
8a858ecc57b9184b0157c4ffc1b80614,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,27.85714286,0,0,23,0,0,0,1.25,0,40,Unknown,8,16,1,3.396541916,1.3,0,0
8a858f0656b7820c0156c92ca3ba436f,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,48,1,0,19,0,0,40,Unknown,9,284,1,0.885035081,1.3,1,0
8a858f54589736f40158ab60b3e36a52,4,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,38,0.666666667,0,12,2,0,40,Unknown,8,107,1,1.268941026,1.3,1,0
8a858faf5679a838015688de3028143d,3,20000,24500,30,Other,Fidelity Bank,Student,10000,10000,0,13000,30,0,0,21,0,0,0,3,0,36,Gombe,9,279,1,4.31626127,1.225,0,0
8a858ff257048b50015709ffa148518e,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,28,0,0,0,0,0,40,Unknown,8,296,1,3.396541916,1.3,0,0
8a858fb15632196901564fd5a8be745b,7,30000,34500,30,Savings,First Bank,Permanent,30000,20833.33,8374.9,24591.67,30,0,0,27.66666667,0,4714.2857,0,38.4,0,34,Kogi,9,1,0,4.707545381,1.15,0,0
8a858fbc5cc666c8015cc67a0d541497,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,23,0,0,0,0,0,40,Unknown,8,4,0,3.396541916,1.3,0,0
8a858fc25bafabdc015bb47fda0323e5,4,20000,22250,15,Unknown,Unknown,Unknown,10000,10000,0,12000,20,7.07,0,15.33333333,0,0,0,12.5,0,40,Unknown,8,1,1,3.396541916,1.1125,0,0
8a858fcd56b9f22c0156c804c62f4d5d,7,30000,39000,60,Other,First Bank,Self-Employed,30000,14166.67,7312.47,17445.83,30,0,0,24.83333333,0,3285.7143,0,33,0,32,Osun,9,6,0,4.550224965,1.3,0,1
8a858fd3552c7562015544a1c5f8311e,10,10000,10750,15,Unknown,Unknown,Unknown,30000,16111.11,10743.93,18766.67,23.33333333,7.45,0,14.77777778,0,3083.3333,0,30.125,0,40,Unknown,9,23,0,4.082297575,1.075,0,0
8a858fdd5d1844e1015d1858743b13c7,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,22,0,0,0,0,0,40,Unknown,8,1,0,3.396541916,1.3,0,0
8a858fe95c88ee44015c8d2bd1ea0c40,2,10000,11500,15,Savings,First Bank,Permanent,10000,10000,0,11500,15,0,0,10,0,0,0,0,0,42,Ogun,8,4,0,4.102466859,1.15,0,0
8a858ff25a13ebf6015a14d6527b7b05,10,30000,34500,30,Savings,Zenith Bank,Permanent,30000,20000,8164.97,22622.22,20,7.07,0,16.88888889,0,3000,0,0.625,0,49,Lagos,8,0,0,4.173059353,1.15,0,0
8a858fff57f7a7a801580093e8d2237a,2,10000,11500,15,Savings,Access Bank,Permanent,10000,10000,0,11500,15,0,0,24,1,0,9,0,0,38,Lagos,8,231,0,0.923477391,1.15,1,0
8a858e105bd92644015bded94870560e,4,20000,24500,30,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,9,0,0,0,11.5,0,38,Kaduna,8,4,1,4.06212829,1.225,0,0
8a858e5b5bd99460015bda6daf5a2d6f,2,10000,13000,30,Savings,Access Bank,Permanent,10000,10000,0,13000,30,0,0,46,1,0,17,0,1,39,Kaduna,8,34,1,0.886672758,1.3,1,0
8a858e955add2971015ae6ef9a655863,6,20000,24500,30,Savings,Access Bank,Unknown,20000,14000,4898.98,17300,27,6,0,24.8,0,3000,0,0,0,40,Osun,8,0,1,3.396541916,1.225,0,0
8a858eda5c8863ff015c9dead65807bb,2,10000,13000,30,Savings,Access Bank,Permanent,10000,10000,0,13000,30,0,0,29,0,0,0,0,0,39,Oyo,8,1,1,4.072212932,1.3,0,0
8a858f255ca276c5015ca40df7f841ca,2,10000,13000,30,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,29,0,0,0,0,0,41,Oyo,8,0,1,4.092382217,1.3,0,0
8a858f5f5b39bb0c015b3a2c2e0666e5,3,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,28.5,0.5,0,29,29,0,45,Oyo,8,30,1,2.419796928,1.15,1,0
8a858f995c5fa060015c63abd4c27a56,2,10000,13000,30,Savings,Access Bank,Permanent,10000,10000,0,13000,30,0,0,28,0,0,0,0,1,38,Osun,8,1,1,4.06212829,1.3,0,0
8a858fc55b672960015b672de67d0409,4,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,20.33333333,0.333333333,0,4,7.5,1,40,Unknown,8,0,1,2.34446379,1.3,0,0
8a858fed5cabd3a0015cabd44ace0079,2,10000,13000,30,Savings,UBA,Permanent,10000,10000,0,13000,30,0,0,31,0,0,0,0,1,38,Kano,8,0,1,4.06212829,1.3,0,0
8a85881053bc33670153cc5a32432a14,14,30000,36000,60,Other,GT Bank,Permanent,40000,20384.62,10824.04,24536.54,36.92307692,12.64,0,31.76923077,0.076923077,2527.4725,9,2,0,45,Oyo,9,13,0,4.528349049,1.2,0,0
8a858900536a043401537e702ff74eac,20,50000,52500,30,Other,GT Bank,Self-Employed,50000,27631.58,14542.9,31189.47,28.42105263,9.6,0,19.63157895,0.157894737,2166.6667,2,6.3889,0,52,Federal Capital Territory,9,2,0,4.252948045,1.05,0,0
8a858953548fb0c001549b2149246862,8,30000,34500,30,Other,FCMB,Permanent,30000,16428.57,6925.26,20010.71,30,0,0,30.57142857,0.285714286,3035.7143,18,33,0,39,Kwara,9,4,0,3.770781874,1.15,0,0
8a8589b7535abdb201535beac38a2006,15,30000,34500,30,Other,GT Bank,Permanent,30000,17714.29,6659.35,21167.86,30,0,0,30.92857143,0.428571429,1525.2747,12,2.9231,0,56,Oyo,9,0,0,3.536544822,1.15,1,0
8a858e005941690001596c6cde945968,5,20000,24500,30,Unknown,Unknown,Unknown,20000,12500,4330.13,14750,18.75,6.5,0,18.25,0.25,3000,2,1.6667,0,40,Unknown,8,0,0,2.613344481,1.225,0,0
8a858e0d587161ab01587183d98f06c9,11,30000,34500,30,Savings,Union Bank,Student,30000,16000,6633.25,18750,22.5,7.5,0,22.3,0.2,1818.1818,4,0,0,32,Ondo,8,0,0,2.949542312,1.15,0,0
8a858e135c78e673015c794a54092a97,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,29,0,0,0,0,0,40,Unknown,8,0,1,3.396541916,1.3,0,0
8a858e1c56dfea870156e1cca79f084d,13,40000,44000,30,Unknown,Unknown,Unknown,40000,27083.33,11265.42,30353.12,23.75,7.4,0,20.83333333,0,3129.3706,0,6.4545,0,40,Unknown,9,0,0,4.082297575,1.1,0,0
8a858e255557edfe0155702304192a3b,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,12,0,0,0,0,0,40,Unknown,8,1,0,3.396541916,1.3,0,0
8a858e345bd96da8015be2ea479a2ade,3,10000,11500,15,Savings,GT Bank,Unknown,10000,10000,0,12250,22.5,7.5,0,26.5,0.5,0,7,6,0,57,Federal Capital Territory,8,12,1,1.984002482,1.15,1,0
8a858e3d5c3b5122015c3fafb49c3399,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,29,0,0,0,0,1,40,Unknown,8,12,0,3.396541916,1.3,0,0
8a858e4b5cb1e4d7015cc489987520bf,2,10000,13000,30,Savings,Diamond Bank,Permanent,10000,10000,0,13000,30,0,0,29,0,0,0,0,0,43,Lagos,8,3,0,4.112551501,1.3,0,0
8a858e5856b7840c0156c7129a9c2618,6,10000,12250,30,Savings,GT Bank,Self-Employed,10000,10000,0,13000,30,0,0,43.2,0.8,0,36,23.5,0,44,Delta,9,0,0,1.991518557,1.225,1,0
8a858e5c56f98bad01570d1d648e2761,13,50000,55000,60,Unknown,Unknown,Unknown,50000,28333.33,12133.52,33100,37.5,16.77,0,24.33333333,0,3426.5734,0,0,0,40,Unknown,8,0,0,3.396541916,1.1,0,0
8a858e64587161fb0158747ae0bf7292,13,40000,44000,30,Savings,First Bank,Permanent,30000,18333.33,7993.05,21141.67,22.5,7.5,0,17,0.166666667,2027.972,10,1.5455,0,46,Delta,8,1,0,3.569877088,1.1,0,1
8a858e6d58b0cc520158b1844b942e90,9,20000,24500,30,Savings,First Bank,Permanent,20000,15000,5000,17543.75,20.625,7.26,0,22.625,0.125,1428.5714,26,4.7143,0,33,Osun,8,5,0,3.473577376,1.225,0,0
8a858e705b3a03c7015b3cbf6832164c,3,20000,24500,30,Savings,GT Bank,Unknown,10000,10000,0,13000,30,0,0,26.5,0,0,0,0,0,46,Edo,8,0,1,3.457049768,1.225,0,0
8a858e785c8d9167015c9db2a04e211c,2,10000,13000,30,Savings,Zenith Bank,Permanent,10000,10000,0,11500,15,0,0,16,1,0,2,0,0,35,Lagos,8,7,0,0.934251582,1.3,1,0
8a858e8455f82b560155f960fac10f68,17,50000,52500,30,Unknown,Unknown,Unknown,40000,29375,9662.27,32781.25,24.375,11.71,0,20.8125,0,1926.4706,0,2.1333,0,40,Unknown,9,0,0,4.082297575,1.05,0,0
8a858e885c63d379015c730aa5f46f8b,2,10000,11500,15,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,25,0,0,0,0,0,40,Lagos,8,2,0,4.082297575,1.15,0,0
8a858e935b496584015b496a6fde01f6,4,20000,24500,30,Savings,Zenith Bank,Permanent,10000,10000,0,13000,30,0,0,26.33333333,0,0,0,4,0,38,Lagos,8,0,0,4.06212829,1.225,0,0
8a858e985b1de32c015b1ed1acf57e0f,4,10000,11500,15,Savings,EcoBank,Permanent,10000,10000,0,12500,25,7.07,0,28.66666667,0.333333333,0,9,6.5,0,35,Lagos,8,15,0,2.950490441,1.15,0,0
8a858e9e5b1f064e015b1f1aae1f11d1,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,32,0,0,0,0,0,40,Unknown,8,70,0,3.396541916,1.3,0,0
8a858ea45bd88d04015bd89004950162,4,20000,24500,30,Unknown,Unknown,Unknown,10000,10000,0,12500,25,7.07,0,19.33333333,0,0,0,1.5,0,40,Unknown,8,0,0,3.396541916,1.225,0,0
8a858eb45c11f9e4015c122d74c7159c,3,10000,13000,30,Savings,Diamond Bank,Permanent,10000,10000,0,13000,30,0,0,31,0.5,0,2,0,1,36,Nasarawa,8,0,0,2.487286456,1.3,1,0
8a858ebb5adce699015adea5d5ae51b3,7,30000,34500,30,Unknown,Unknown,Unknown,30000,15000,7637.63,17108.33,20,7.07,0,13.33333333,0,2571.4286,0,5.8,0,40,Unknown,8,1,0,3.396541916,1.15,0,0
8a858ec55ca7919d015caa963ddc6e81,2,10000,13000,30,Savings,FCMB,Permanent,10000,10000,0,13000,30,0,0,25,0,0,0,0,0,45,Ogun,8,0,0,4.132720785,1.3,0,0
8a858ed45c454c11015c52e103ec40fc,2,10000,13000,30,Savings,UBA,Permanent,10000,10000,0,13000,30,0,0,32,1,0,1,0,0,44,Lagos,8,6,0,1.030874519,1.3,1,0
8a858eda5c8863ff015c889d784b197f,2,10000,13000,30,Savings,UBA,Permanent,10000,10000,0,13000,30,0,0,21,0,0,0,0,0,48,Lagos,8,1,0,4.162974711,1.3,0,0
8a858ee45a22cbec015a23e5a4020a26,6,10000,13000,30,Unknown,Unknown,Unknown,20000,14000,4898.98,17600,30,0,0,27.8,0.2,3000,6,2.5,0,40,Unknown,8,0,0,2.744194866,1.3,0,0
