loannumber,loanamount,totaldue,termdays,bank_account_type,bank_name_clients,employment_status_clients,last_loan_amount,avg_amount,std_amount,avg_total_due,avg_term_days,std_term_days,avg_approval_time,avg_payout_time,prct_duedate_default,loan_growth_trend,max_repay_delay,avg_loan_gap,referred,age,state,acct_age_years,time_btwn_last_loan,default,credit_score,debt_to_loan_ratio,const_default,unusual_large
6,10000.0,13000.0,30,Savings,Skye Bank,Permanent,10000.0,10000.0,0.0,12700.0,27.0,6.0,0.0,32.8,0.4,-0.0,23.0,0.0,0,52.0,Lagos,8,1,1,2.8341464255546542,1.3,0,0
7,10000.0,11500.0,15,Savings,Skye Bank,Unknown,10000.0,10000.0,0.0,12000.0,20.0,7.07,0.0,27.666666666666668,0.5,0.0,37.0,0.8,0,32.0,Lagos,8,2,1,1.5560516471581993,1.15,1,0
3,10000.0,13000.0,30,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,33.5,1.0,-0.0,11.0,43.0,0,36.0,Lagos,8,0,1,0.8915857884121428,1.3,1,0
3,10000.0,13000.0,30,Other,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,30.0,0.5,-0.0,1.0,0.0,0,40.0,Lagos,8,0,1,2.533486183178471,1.3,1,0
6,40000.0,48000.0,60,Other,First Bank,Permanent,40000.0,25000.0,12247.45,29916.67,40.0,14.14,0.0,27.0,0.3333333333333333,15000.0,7.0,229.0,0,42.0,Lagos,9,1,0,3.7185609129617805,1.2,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,0,0,3.3965419159095984,1.3,0,0
19,50000.0,52500.0,30,Other,GT Bank,Permanent,50000.0,30277.78,13382.43,33197.92,22.5,7.5,0.0,19.72222222222222,0.16666666666666666,2523.2198,1.0,6.1176,0,46.0,Lagos,9,1,0,4.308383181920045,1.05,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,33.0,1.0,0.0,1.0,0.0,0,40.0,Unknown,8,0,0,0.3047802927131996,1.3,1,0
10,10000.0,11000.0,30,Unknown,Unknown,Unknown,10000.0,11111.11,3142.7,13322.22,25.0,7.07,0.0,21.88888888888889,0.2222222222222222,-333.3333,2.0,13.375,0,40.0,Unknown,9,4,0,3.384819596959091,1.1,0,0
2,10000.0,11500.0,15,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1,35.0,Nasarawa,8,0,0,3.3461187057180766,1.15,0,0
13,30000.0,34500.0,30,Savings,Diamond Bank,Permanent,30000.0,19166.67,7592.03,21770.83,20.0,7.07,0.0,16.666666666666668,0.08333333333333333,1923.0769,4.0,2.2727,0,34.0,Lagos,8,0,0,3.741186712406693,1.15,0,0
10,30000.0,33000.0,30,Savings,UBA,Student,15000.0,18333.33,7453.56,21550.0,28.333333333333332,13.12,0.0,19.77777777777778,0.1111111111111111,2000.0,7.0,13.0,0,29.0,Rivers,8,0,1,3.176007171301004,1.1,0,0
2,10000.0,13000.0,30,Savings,FCMB,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,48.0,Kogi,8,1,0,3.477219052216034,1.3,0,0
5,20000.0,24500.0,30,Other,GT Bank,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,23.5,0.75,-0.0,2.0,3.0,0,41.0,Lagos,8,8,0,1.7662345498112355,1.225,1,0
2,10000.0,13000.0,30,Savings,Diamond Bank,Unemployed,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1,36.0,Federal Capital Territory,8,3,0,3.4933544794773215,1.3,0,0
3,10000.0,13000.0,30,Savings,First Bank,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,26.5,0.0,-0.0,0.0,0.0,0,45.0,Lagos,8,0,0,3.4469651261011207,1.3,0,0
9,30000.0,34500.0,30,Savings,Diamond Bank,Permanent,15000.0,13750.0,4145.78,16575.0,28.125,4.96,0.0,27.25,0.125,1190.4762,1.0,0.2857,0,39.0,Lagos,8,0,0,3.680614215035596,1.15,0,1
4,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,12500.0,25.0,7.07,0.0,32.666666666666664,0.6666666666666666,0.0,20.0,115.5,0,40.0,Unknown,9,1,0,1.9078074091951247,1.3,1,0
4,10000.0,12250.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,12500.0,25.0,7.07,0.0,23.666666666666668,0.0,0.0,0.0,8.5,0,40.0,Unknown,8,28,0,3.3965419159095984,1.225,0,0
7,30000.0,34500.0,30,Unknown,Unknown,Unknown,20000.0,15000.0,5000.0,18133.33,25.0,7.07,0.0,21.666666666666668,0.0,2571.4286,0.0,4.2,0,40.0,Unknown,8,0,0,3.3965419159095984,1.15,0,0
2,10000.0,13000.0,30,Savings,Wema Bank,Permanent,10000.0,10000.0,0.0,13000.0,27.857142857142858,0.0,0.0,23.0,0.0,0.0,0.0,1.25,0,44.0,Ogun,8,14,0,4.122636142667514,1.3,0,0
8,35000.0,42000.0,60,Other,Access Bank,Self-Employed,35000.0,22142.86,9202.93,27228.57,42.857142857142854,14.85,0.0,39.0,0.0,4464.2857,0.0,7.6667,0,33.0,Delta,9,2,0,4.560309607129928,1.2,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,59.0,1.0,0.0,29.0,0.0,0,40.0,Unknown,8,6,0,0.14066782740609235,1.3,1,0
2,10000.0,13000.0,30,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1,43.0,Edo,8,0,0,3.4267958420245113,1.3,0,0
7,10000.0,11500.0,30,Savings,Fidelity Bank,Permanent,10000.0,10000.0,0.0,11991.67,22.5,7.5,0.0,17.0,0.0,0.0,0.0,11.2,0,33.0,Lagos,8,9,0,4.011705080246167,1.15,0,0
3,20000.0,24500.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,24.5,0.5,-0.0,1.0,0.0,1,58.0,Lagos,8,2,0,2.7150097398679502,1.225,1,0
2,10000.0,13000.0,30,Other,Access Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,61.0,1.0,0.0,30.0,0.0,0,55.0,Lagos,8,19,0,0.9718319571101031,1.3,1,0
4,20000.0,24500.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,0,40.0,Unknown,8,12,0,3.3965419159095984,1.225,0,0
2,10000.0,11500.0,15,Savings,Zenith Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1,42.0,Lagos,8,20,0,4.102466858590906,1.15,0,0
11,50000.0,55000.0,60,Other,GT Bank,Self-Employed,50000.0,26000.0,13928.39,30548.75,40.5,20.18,0.0,22.7,0.0,4787.8788,0.0,11.8889,0,37.0,Lagos,9,0,0,4.600648175283145,1.1,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,0,0,3.3965419159095984,1.3,0,0
4,10000.0,13000.0,30,Other,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,5.666666666666667,0.0,0.0,0.0,15.5,0,36.0,Lagos,8,16,0,4.041959006361079,1.3,0,0
2,10000.0,13000.0,30,Savings,First Bank,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0,40.0,Lagos,8,0,0,3.3965419159095984,1.3,0,0
3,10000.0,13000.0,30,Savings,FCMB,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,17.5,0.0,-0.0,0.0,18.0,0,42.0,Oyo,8,59,0,4.102466858590906,1.3,0,0
11,40000.0,44000.0,30,Savings,Wema Bank,Permanent,35000.0,19500.0,9069.18,22675.0,27.0,6.0,0.0,21.3,0.0,2151.5152,0.0,1.6667,0,33.0,Ogun,8,0,0,4.011705080246167,1.1,0,1
6,10000.0,11125.0,15,Savings,GT Bank,Unknown,20000.0,14000.0,4898.98,16700.0,21.0,7.35,0.0,16.4,0.0,3000.0,0.0,3.0,0,40.0,Lagos,8,0,0,3.3965419159095984,1.1125,0,0
4,10000.0,11500.0,15,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,11.0,0.3333333333333333,0.0,10.0,12.5,0,37.0,Edo,8,13,0,2.964798565739798,1.15,0,0
2,10000.0,13000.0,30,Other,Heritage Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,49.0,1.0,0.0,14.0,0.0,0,50.0,Lagos,8,157,0,1.0151872985226424,1.3,1,0
6,20000.0,24000.0,30,Savings,GT Bank,Permanent,20000.0,14000.0,4898.98,17600.0,30.0,0.0,0.0,28.6,0.0,3000.0,0.0,1.0,0,38.0,Lagos,8,0,0,4.062128290437688,1.2,0,0
7,10000.0,13000.0,30,Other,First Bank,Permanent,10000.0,10000.0,0.0,12750.0,27.5,5.59,0.0,28.833333333333332,0.6666666666666666,0.0,5.0,6.4,0,39.0,Lagos,8,0,0,1.9856401592856276,1.3,1,0
10,40000.0,44000.0,30,Other,Zenith Bank,Permanent,30000.0,20000.0,8164.97,23755.56,30.0,0.0,0.0,27.77777777777778,0.0,3000.0,0.0,0.25,0,30.0,Lagos,8,0,0,3.981451154131253,1.1,0,0
2,10000.0,13000.0,30,Savings,Stanbic IBTC,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0,35.0,Cross River,8,15,1,4.031874364322776,1.3,0,0
4,20000.0,24500.0,30,Savings,Skye Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,12.333333333333334,0.0,0.0,0.0,14.5,1,49.0,Lagos,8,2,0,4.173059352859037,1.225,0,0
3,10000.0,11500.0,15,Other,GT Bank,Student,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,62.0,1.0,-0.0,47.0,19.0,0,31.0,Kaduna,9,199,0,0.9044631005533619,1.15,1,0
2,10000.0,13000.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0,35.0,Lagos,8,2,0,0.9401127411263765,1.3,1,0
11,40000.0,44000.0,30,Unknown,Unknown,Unknown,40000.0,26000.0,10198.04,29275.0,24.0,7.35,0.0,18.2,0.0,3393.9394,0.0,12.2222,0,40.0,Unknown,8,1,0,3.3965419159095984,1.1,0,0
2,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,46.0,Lagos,8,2,0,4.1428054267441246,1.3,0,0
2,10000.0,11500.0,15,Savings,Stanbic IBTC,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,37.0,Osun,8,10,0,3.366287989794685,1.15,0,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,-0.0,0.0,0.0,0,40.0,Unknown,8,0,0,3.3965419159095984,1.3,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,2,1,3.3965419159095984,1.3,0,0
6,10000.0,11500.0,15,Other,EcoBank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,25.8,0.8,-0.0,22.0,3.25,0,51.0,Bayelsa,8,1,1,1.5955627575031452,1.15,1,0
5,20000.0,24500.0,30,Savings,GT Bank,Permanent,20000.0,12500.0,4330.13,15875.0,30.0,0.0,0.0,30.0,0.25,3000.0,1.0,9.6667,0,46.0,Bayelsa,8,1,0,3.3654691513385844,1.225,0,0
3,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,26.0,0.0,-0.0,0.0,9.0,1,47.0,Lagos,8,3,0,4.152890068782429,1.3,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,34.0,1.0,0.0,2.0,0.0,0,40.0,Unknown,8,5,1,0.2989191332379458,1.3,1,0
8,10000.0,12250.0,30,Other,GT Bank,Self-Employed,30000.0,18571.43,6388.77,22871.43,34.285714285714285,10.5,0.0,28.285714285714285,0.2857142857142857,2857.1429,10.0,2.1667,0,47.0,Federal Capital Territory,9,133,0,3.7611971541361804,1.225,0,0
2,10000.0,13000.0,30,Savings,Standard Chartered,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,38.0,Lagos,8,18,0,4.062128290437688,1.3,0,0
4,20000.0,22250.0,15,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,12500.0,25.0,7.07,0.0,24.666666666666668,0.0,0.0,0.0,5.0,0,41.0,Lagos,8,7,0,4.092382216552601,1.1125,0,0
2,10000.0,13000.0,30,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,53.0,Lagos,8,0,0,3.527642262407556,1.3,0,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,30.0,0.0,-0.0,0.0,0.0,1,40.0,Unknown,8,0,0,3.3965419159095984,1.3,0,0
6,20000.0,24500.0,30,Unknown,Unknown,Unknown,20000.0,14000.0,4898.98,17010.0,27.0,6.0,0.0,24.2,0.4,2000.0,4.0,63.0,0,40.0,Unknown,9,0,0,2.8244927511248252,1.225,0,0
2,10000.0,13000.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1,59.0,Edo,8,0,0,4.273905773242081,1.3,0,0
5,20000.0,24500.0,30,Savings,GT Bank,Permanent,20000.0,12500.0,4330.13,14750.0,18.75,6.5,0.0,14.75,0.0,3000.0,0.0,6.6667,0,42.0,Rivers,8,1,0,4.102466858590906,1.225,0,0
6,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,34.2,1.0,-0.0,6.0,9.0,0,40.0,Unknown,8,0,0,0.27547449533693014,1.3,1,0
9,30000.0,39000.0,60,Unknown,Unknown,Unknown,20000.0,13750.0,4841.23,15718.75,16.875,4.96,0.0,15.375,0.0,1785.7143,0.0,38.4286,0,40.0,Unknown,9,1,1,4.082297574514299,1.3,0,1
9,20000.0,24500.0,30,Unknown,Unknown,Unknown,10000.0,11250.0,3307.19,13500.0,20.625,7.26,0.0,24.75,0.875,595.2381,9.0,4.4286,0,40.0,Unknown,8,7,0,0.6436285748763121,1.225,1,0
2,10000.0,13000.0,30,Savings,UBA,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,56.0,Ogun,8,0,0,3.55789618852247,1.3,0,0
2,10000.0,13000.0,30,Savings,Zenith Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,35.0,1.0,0.0,5.0,0.0,0,50.0,Ogun,8,2,0,1.0679377337999276,1.3,1,0
2,10000.0,13000.0,30,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,45.0,Rivers,8,2,0,4.132720784705819,1.3,0,0
10,30000.0,34500.0,30,Savings,GT Bank,Permanent,30000.0,20000.0,8164.97,23755.56,30.0,0.0,0.0,26.0,0.0,3000.0,0.0,0.125,0,36.0,Lagos,8,0,0,4.041959006361079,1.15,0,0
7,10000.0,11500.0,15,Other,First Bank,Self-Employed,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,22.0,0.5,0.0,28.0,23.0,0,37.0,Rivers,8,4,1,2.207829819510765,1.15,1,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,35,1,3.3965419159095984,1.3,0,0
2,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,0,49.0,Oyo,8,4,0,1.0812977296626385,1.3,1,0
5,10000.0,11125.0,15,Savings,Stanbic IBTC,Permanent,10000.0,10000.0,0.0,11406.25,15.0,0.0,0.0,13.75,0.0,-0.0,0.0,16.6667,0,34.0,Rivers,8,14,0,4.0217897222844705,1.1125,0,0
2,10000.0,13000.0,30,Other,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,51.0,Abia,8,243,0,4.193228636935647,1.3,0,0
3,10000.0,13000.0,30,Savings,UBA,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,10.5,0.0,-0.0,0.0,21.0,0,34.0,Lagos,8,72,0,4.0217897222844705,1.3,0,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,47.5,1.0,-0.0,26.0,0.0,0,40.0,Unknown,8,0,0,0.15825130583185382,1.3,1,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,2,0,3.3965419159095984,1.3,0,0
10,35000.0,42000.0,60,Other,GT Bank,Self-Employed,30000.0,22222.22,7856.74,26922.22,40.0,18.71,0.0,34.55555555555556,0.0,2833.3333,0.0,0.0,0,41.0,Ogun,8,6,0,3.955231084831663,1.2,0,0
11,40000.0,48000.0,60,Savings,UBA,Self-Employed,40000.0,24000.0,10198.04,27780.0,30.0,11.62,0.0,26.8,0.0,3151.5152,0.0,5.5556,0,40.0,Enugu,9,0,0,4.630902101398059,1.2,0,0
5,20000.0,24500.0,30,Savings,Zenith Bank,Permanent,20000.0,12500.0,4330.13,15875.0,30.0,0.0,0.0,27.75,0.0,3000.0,0.0,1.0,0,46.0,Lagos,8,1,0,4.1428054267441246,1.225,0,0
3,10000.0,11500.0,15,Savings,UBA,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,-0.0,0.0,0.0,0,33.0,Rivers,8,1,0,4.011705080246167,1.15,0,0
4,30000.0,38500.2,60,Savings,UBA,Permanent,20000.0,13333.33,4714.05,16666.67,30.0,0.0,0.0,28.333333333333332,0.0,5000.0,0.0,2.0,0,33.0,Lagos,8,2,0,4.011705080246167,1.28334,0,1
2,10000.0,11500.0,15,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,41.0,Ogun,8,1,0,3.4066265579479027,1.15,0,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,21.5,0.0,-0.0,0.0,2.0,1,40.0,Unknown,8,2,0,3.3965419159095984,1.3,0,0
6,20000.0,24500.0,30,Savings,Zenith Bank,Permanent,20000.0,14000.0,4898.98,16700.0,21.0,7.35,0.0,17.2,0.0,3000.0,0.0,12.25,0,42.0,Ondo,8,1,0,4.102466858590906,1.225,0,0
4,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,12500.0,25.0,7.07,0.0,26.333333333333332,0.6666666666666666,0.0,5.0,0.5,0,43.0,Kwara,8,1,1,2.025978727438845,1.3,1,0
6,10000.0,13000.0,30,Savings,GT Bank,Permanent,10000.0,12000.0,4000.0,14560.0,24.0,7.35,0.0,25.6,0.6,1000.0,10.0,1.5,0,44.0,Federal Capital Territory,8,0,0,2.21248426968229,1.3,1,0
2,10000.0,13000.0,30,Savings,EcoBank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,36.0,Federal Capital Territory,8,0,0,4.041959006361079,1.3,0,0
2,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1,48.0,Oyo,8,1,1,4.162974710820733,1.3,0,0
5,30000.0,34500.0,30,Unknown,Unknown,Unknown,30000.0,15250.0,10377.26,17912.5,22.5,7.5,0.0,21.5,0.25,8700.0,1.0,107.0,0,40.0,Unknown,9,0,1,3.304961299108758,1.15,0,0
6,30000.0,34500.0,30,Savings,Sterling Bank,Unknown,20000.0,14000.0,4898.98,16850.0,24.0,7.35,0.0,15.8,0.0,3000.0,0.0,5.75,0,33.0,Lagos,8,0,1,3.325949421641468,1.15,0,1
9,20000.0,24500.0,30,Other,First Bank,Permanent,20000.0,15000.0,5000.0,17493.75,20.625,7.26,0.0,21.125,0.25,1428.5714,14.0,7.5714,0,36.0,Oyo,8,9,1,3.18842765777724,1.225,0,0
4,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,12000.0,20.0,7.07,0.0,32.333333333333336,1.0,0.0,29.0,0.0,0,40.0,Unknown,8,0,1,0.14066782740609235,1.15,1,0
6,20000.0,22250.0,15,Savings,First Bank,Unknown,20000.0,14000.0,4898.98,16250.0,18.0,6.0,0.0,13.8,0.0,3000.0,0.0,6.75,0,40.0,Lagos,8,10,1,3.3965419159095984,1.1125,0,0
9,30000.0,39000.0,60,Unknown,Unknown,Unknown,30000.0,19375.0,8454.84,23979.69,39.375,16.67,0.0,39.75,0.375,3392.8571,4.0,2.0,0,40.0,Unknown,9,2,0,2.9016402627178537,1.3,0,0
12,50000.0,57500.0,90,Unknown,Unknown,Unknown,40000.0,26363.64,10679.4,30950.0,35.45454545454545,19.48,0.0,23.545454545454547,0.0,3272.7273,0.0,6.1,0,40.0,Unknown,9,0,0,4.082297574514299,1.15,0,0
7,15000.0,18375.0,30,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,11554.17,17.5,5.59,0.0,16.166666666666668,0.16666666666666666,0.0,13.0,2.8,0,37.0,Lagos,8,2,0,3.4615318312675605,1.225,0,0
6,10000.0,11125.0,15,Savings,First Bank,Permanent,20000.0,14000.0,4898.98,17300.0,27.0,6.0,0.0,24.8,0.0,3000.0,0.0,7.5,0,42.0,Oyo,8,1,0,4.102466858590906,1.1125,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,31.0,1.0,0.0,16.0,0.0,0,40.0,Unknown,8,14,1,0.21686290058439198,1.3,1,0
2,10000.0,13000.0,30,Savings,Sterling Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0,38.0,Osun,8,6,1,4.062128290437688,1.3,0,0
13,40000.0,44000.0,30,Unknown,Unknown,Unknown,40000.0,20000.0,10000.0,22808.33,22.5,7.5,0.0,12.833333333333334,0.0,2307.6923,0.0,5.8182,0,40.0,Unknown,8,1,0,3.3965419159095984,1.1,0,0
2,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,39.0,Lagos,8,3,1,4.072212932475993,1.3,0,0
3,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,13.0,0.0,-0.0,0.0,9.0,0,40.0,Unknown,8,17,0,3.3965419159095984,1.15,0,0
2,10000.0,11500.0,15,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,51.0,Federal Capital Territory,8,0,0,4.193228636935647,1.15,0,0
2,10000.0,13000.0,30,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,30.0,Abia,8,8,0,3.981451154131253,1.3,0,0
4,10000.0,11125.0,15,Savings,UBA,Permanent,10000.0,10000.0,0.0,12000.0,20.0,7.07,0.0,19.0,0.3333333333333333,0.0,1.0,4.0,0,46.0,Ogun,8,1,0,3.1083107793618217,1.1125,0,0
14,30000.0,31500.0,30,Savings,Zenith Bank,Permanent,50000.0,25000.0,12247.45,29359.62,38.07692307692308,15.13,0.0,27.53846153846154,0.0,3159.3407,0.0,0.25,0,38.0,Lagos,9,0,0,4.7478839490423885,1.05,0,0
2,10000.0,13000.0,30,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,41.0,Cross River,8,4,0,4.092382216552601,1.3,0,0
7,30000.0,34500.0,30,Unknown,Unknown,Unknown,30000.0,16666.67,7453.56,19550.0,22.5,7.5,0.0,21.166666666666668,0.0,4000.0,0.0,19.0,0,40.0,Unknown,8,0,0,3.3965419159095984,1.15,0,0
4,10000.0,12250.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,19.333333333333332,0.0,0.0,0.0,2.5,0,40.0,Unknown,8,0,0,3.3965419159095984,1.225,0,0
2,10000.0,13000.0,30,Savings,Zenith Bank,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,19.0,1.0,0.0,4.0,0.0,1,36.0,Lagos,8,29,1,0.24685824613422072,1.3,1,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,0,1,3.3965419159095984,1.3,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,0,0,3.3965419159095984,1.3,0,0
14,40000.0,48000.0,60,Other,GT Bank,Permanent,30000.0,17153.85,7145.16,20971.15,32.30769230769231,12.95,0.0,27.923076923076923,0.23076923076923078,1357.1429,14.0,3.6667,0,34.0,Rivers,9,0,0,3.913358271992275,1.2,0,1
2,10000.0,13000.0,30,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,43.0,Federal Capital Territory,8,16,0,4.112551500629211,1.3,0,0
5,20000.0,22250.0,15,Savings,Skye Bank,Permanent,20000.0,12500.0,4330.13,14937.5,22.5,7.5,0.0,12.25,0.0,3000.0,0.0,7.0,0,43.0,Ogun,8,18,0,4.112551500629211,1.1125,0,0
2,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,11,0,3.3965419159095984,1.15,0,0
10,15000.0,16500.0,30,Other,GT Bank,Permanent,10000.0,20000.0,10540.93,23738.89,35.0,14.14,0.0,27.666666666666668,0.1111111111111111,2333.3333,7.0,5.875,0,31.0,Lagos,9,10,0,4.293385509145131,1.1,0,0
